"coef_violence","coef_se_violence","coef_EOSV","coef_se_EOSV","coef_int","coef_se_int","obsize_mb","dep_var","violence_var","int","n","BIC","AIC","country","rounds","round","actor","country2","dep_var_l"
-0.946028308689218,0.306660532944951,NA,NA,NA,NA,1.395264,"ethnic_fairtreat","expo_reb_bf5yr_10km_bin","no_int",1049,589.102277593016,554.413129334242,"Liberia",NA,6,"rebel","Liberia (6)","Ethnic grievances"
-1.21728234119805,0.338967876222279,0.811633068175688,0.469648749867906,0.944087872477158,0.605119249922522,1.41996,"ethnic_fairtreat","expo_reb_bf5yr_10km_bin","EOSV_rebel",1049,583.240908078086,538.640574602519,"Liberia",NA,6,"rebel","Liberia (6)","Ethnic grievances"
0.21611466057577,0.214422663576249,NA,NA,NA,NA,1.4242,"ethnic_id","expo_bf5yr_10km_bin","no_int",1111,808.394828200069,773.303717672592,"Liberia",NA,6,"state","Liberia (6)","Ethnic ID"
0.0342852586383991,0.271286244887162,0.106822383340089,0.309909400537208,0.329566563455808,0.432761521278368,1.449992,"ethnic_id","expo_bf5yr_10km_bin","EOSV_state",1111,820.472032006715,775.354889899958,"Liberia",NA,6,"state","Liberia (6)","Ethnic ID"
-0.214097869351495,0.236594267191805,NA,NA,NA,NA,1.4242,"ethnic_id","expo_reb_bf5yr_10km_bin","no_int",1111,808.578785969965,773.487675442487,"Liberia",NA,6,"rebel","Liberia (6)","Ethnic ID"
-0.230845335241332,0.24968742317767,0.682782832277542,0.463442940231982,-0.0299838072802352,0.583905420400012,1.450136,"ethnic_id","expo_reb_bf5yr_10km_bin","EOSV_rebel",1111,817.657655607064,772.540513500307,"Liberia",NA,6,"rebel","Liberia (6)","Ethnic ID"
-0.111248912402837,0.82858401722149,NA,NA,NA,NA,1.440824,"ethnic_fairtreat","expo_5yr_10km_bin","no_int",1141,228.598183235438,193.320560786403,"Madagascar",NA,5,"state","Madagascar (5)","Ethnic grievances"
1.13960063200622,0.852691681448006,NA,NA,NA,NA,1.457152,"ethnic_id","expo_5yr_10km_bin","no_int",1176,577.696246370254,542.207127471044,"Madagascar",NA,5,"state","Madagascar (5)","Ethnic ID"
0.65488842628133,1.24063324925566,NA,NA,NA,NA,1.465864,"ethnic_fairtreat","expo_5yr_10km_bin","no_int",1196,172.27565350572,136.668487964146,"Madagascar",NA,6,"state","Madagascar (6)","Ethnic grievances"
0.923035364422528,1.38711257834667,NA,NA,NA,NA,1.465864,"ethnic_fairtreat","expo_bf5yr_10km_bin","no_int",1196,172.067724377918,136.460558836344,"Madagascar",NA,6,"state","Madagascar (6)","Ethnic grievances"
