"dep_var","violence_var","int","mean","lwr","upr","lwr90","upr90"
"ethnic_fairtreat","expo_bf5yr_10km_bin","EOSV_state0",-0.0080192704458172,-0.0213344536033302,0.00470188803510058,-0.0191903437428847,0.00235973396260061
"ethnic_fairtreat","expo_bf5yr_10km_bin","EOSV_state1",0.0279788955466054,0.00986428954415148,0.045069675428943,0.0118065879819166,0.0425078896681024
"ethnic_fairtreat","expo_bf5yr_10km_bin","no_int",0.00798479157547811,0.00224576549736507,0.0141337373204163,0.00280047076946804,0.013128776458774
"ethnic_fairtreat","expo_reb_bf5yr_10km_bin","EOSV_rebel0",0.00909100251890288,-0.00928109879658994,0.0274076745295253,-0.00628291942725738,0.0242862772181178
"ethnic_fairtreat","expo_reb_bf5yr_10km_bin","EOSV_rebel1",0.0308829796921535,-0.0025400910431069,0.0672683939410502,0.00124474359692825,0.0605859191985879
"ethnic_fairtreat","expo_reb_bf5yr_10km_bin","no_int",-0.00668147253921408,-0.0177703161086097,0.00553445584901782,-0.0161691076075616,0.00274439001801678
"ethnic_id","expo_bf5yr_10km_bin","EOSV_state0",0.00333523223588641,-0.000477462174581575,0.00707272584907523,0.000332891532508114,0.00647694031536558
"ethnic_id","expo_bf5yr_10km_bin","EOSV_state1",0.00266882600064924,-0.00338756546711442,0.00846699098034318,-0.00227639761723969,0.00787461852277508
"ethnic_id","expo_bf5yr_10km_bin","no_int",0.0040208524426476,0.00171375253188775,0.00672590000680728,0.00211361983785281,0.00616391573942829
"ethnic_id","expo_reb_bf5yr_10km_bin","EOSV_rebel0",0.00327430841363818,-0.00280290600502326,0.0096850003227132,-0.00172075329628501,0.00847956867243407
"ethnic_id","expo_reb_bf5yr_10km_bin","EOSV_rebel1",0.00187358291757675,-0.0104623306874115,0.0154524657778635,-0.00804136008469683,0.013052180733803
"ethnic_id","expo_reb_bf5yr_10km_bin","no_int",0.00262790771335846,-0.000860048028490629,0.00644894555149482,-0.000305967722626093,0.00581970848533404
"ethnic_fairtreat","expo_2yr_25km_bin","EOSV_state0",0.00010503642896648,-0.0206405156299721,0.0227575391042579,-0.0171345086288417,0.0176220315491311
"ethnic_fairtreat","expo_2yr_25km_bin","EOSV_state1",0.0196433194285576,-0.00967046080154351,0.0527629886488495,-0.00519504905212513,0.047645424416224
"ethnic_fairtreat","expo_2yr_25km_bin","no_int",0.0072230738019812,-0.00589218384516822,0.0211006677766854,-0.00392946112325883,0.019172647720317
"ethnic_fairtreat","expo_reb_2yr_25km_bin","EOSV_rebel0",-0.00359641233349444,-0.0228951555647493,0.0157299339613398,-0.0201820653724217,0.0132827365236544
"ethnic_fairtreat","expo_reb_2yr_25km_bin","EOSV_rebel1",0.0403490341381351,-0.00909426019432161,0.0948347830892669,-0.000725448567858756,0.0863319888435307
"ethnic_fairtreat","expo_reb_2yr_25km_bin","no_int",0.00623971987407442,-0.012418368271028,0.0260985412118524,-0.00977593678027252,0.0225433224800608
"ethnic_id","expo_2yr_25km_bin","EOSV_state0",0.0160708740459116,0.00627042432331885,0.0267771614912831,0.00759869062341155,0.0252967399670587
"ethnic_id","expo_2yr_25km_bin","EOSV_state1",0.00336290050426796,-0.0139107189239854,0.0224245976521066,-0.0115302097541616,0.0191431410134776
"ethnic_id","expo_2yr_25km_bin","no_int",0.00901684942603018,0.000997986099834898,0.0174325631527657,0.00207733085670428,0.0162706934000319
"ethnic_id","expo_reb_2yr_25km_bin","EOSV_rebel0",0.000742582894157393,-0.00837362066385284,0.0103569327705876,-0.00683813012900997,0.00845507853213541
"ethnic_id","expo_reb_2yr_25km_bin","EOSV_rebel1",-0.00124468204912416,-0.0177837906214172,0.0193948335603965,-0.015001412024749,0.014735205093424
"ethnic_id","expo_reb_2yr_25km_bin","no_int",0.00130549091403441,-0.00787557073765273,0.0101476643820386,-0.00615118658854929,0.00894142818180999
"ethnic_fairtreat","expo_5yr_25km_bin","EOSV_state0",0.000862613624927164,-0.0116451752097648,0.0129270608898671,-0.00934211875552464,0.0107379888975841
"ethnic_fairtreat","expo_5yr_25km_bin","EOSV_state1",0.0410340441413472,0.022297574549789,0.0601819563788402,0.0248719925033747,0.0572998359823161
"ethnic_fairtreat","expo_5yr_25km_bin","no_int",0.000129743987303413,-0.00736859172208736,0.00759026238212952,-0.00624302735500301,0.00672625659250447
"ethnic_fairtreat","expo_reb_5yr_25km_bin","EOSV_rebel0",-0.0175373583482804,-0.04000955088898,0.00293999196171006,-0.0354287158568167,-0.000826493234283601
"ethnic_fairtreat","expo_reb_5yr_25km_bin","EOSV_rebel1",0.0178476855213934,-0.0249646403267322,0.0618707958351224,-0.0175763045275756,0.0520035646322249
"ethnic_fairtreat","expo_reb_5yr_25km_bin","no_int",-0.0121931734579641,-0.0327396218334257,0.00566936712704137,-0.0293584584832666,0.00340449773635947
"ethnic_id","expo_5yr_25km_bin","EOSV_state0",0.00881987922858241,0.00502549282636565,0.0135704947563932,0.00545799833241129,0.0127954778468567
"ethnic_id","expo_5yr_25km_bin","EOSV_state1",0.0159171354826716,0.00798480844565276,0.0259028688073371,0.00918231067730213,0.0234242995607993
"ethnic_id","expo_5yr_25km_bin","no_int",0.00499611187699581,0.00198169340364552,0.00840115003010508,0.00240961532015202,0.00790340207815457
"ethnic_id","expo_reb_5yr_25km_bin","EOSV_rebel0",-0.000855298522675046,-0.010583197165004,0.00770600285503585,-0.00824418745257957,0.00659126520743792
"ethnic_id","expo_reb_5yr_25km_bin","EOSV_rebel1",-0.0030951062695749,-0.0178732787819179,0.0124042221416781,-0.015247453854065,0.00922013803976307
"ethnic_id","expo_reb_5yr_25km_bin","no_int",-0.00373628211197849,-0.0129916106101494,0.00426513205386891,-0.0112656064285263,0.00282495836682734
"ethnic_fairtreat","expo_25km_bin","EOSV_state0",0.0103186615424289,0.000793686617095067,0.0198097640940694,0.00226768575153183,0.0181495993333951
"ethnic_fairtreat","expo_25km_bin","EOSV_state1",0.0304566951913148,0.0155706463490779,0.0456504525306587,0.0174224887644106,0.0437503060042208
"ethnic_fairtreat","expo_25km_bin","no_int",0.00795753021432957,0.00292591703206144,0.0127681604541913,0.0037351068532338,0.0119911089981882
"ethnic_fairtreat","expo_reb_25km_bin","EOSV_rebel0",-0.00248406291797957,-0.0122746410610382,0.00672588835770255,-0.0107347104227941,0.00523130151393969
"ethnic_fairtreat","expo_reb_25km_bin","EOSV_rebel1",-0.00341723519937043,-0.0256718076348009,0.017375747410715,-0.0212686523730666,0.0154869203879606
"ethnic_fairtreat","expo_reb_25km_bin","no_int",0.0140369606361079,0.00814213773193072,0.0199635925178544,0.00915634096949623,0.0189850474185835
"ethnic_id","expo_25km_bin","EOSV_state0",0.00757469266690121,0.00464603041633893,0.0111852989433025,0.00503867909452906,0.0105931043873545
"ethnic_id","expo_25km_bin","EOSV_state1",0.0124337462993153,0.00721488777268919,0.0181305152980968,0.00820470510568747,0.0173294328718995
"ethnic_id","expo_25km_bin","no_int",0.0043146209919385,0.00244590805308048,0.00642377097454261,0.00266141439379453,0.00606879817846319
"ethnic_id","expo_reb_25km_bin","EOSV_rebel0",0.000673006001518,-0.00312644147979429,0.00415837109420779,-0.00251598798889654,0.00374340505795368
"ethnic_id","expo_reb_25km_bin","EOSV_rebel1",0.00717944748862378,-0.00134843754176779,0.0170696833044552,-0.000376579165435891,0.0155603814549226
"ethnic_id","expo_reb_25km_bin","no_int",0.00426792611846874,0.00233692049377631,0.00661467386128529,0.00265526080266596,0.00614717750452497
"ethnic_fairtreat","expo_bf2yr_25km_bin","EOSV_state0",0.00885162689903123,-0.000669717861072165,0.0197114924655092,0.000873436642950734,0.0181777832662737
"ethnic_fairtreat","expo_bf2yr_25km_bin","EOSV_state1",0.030140050289601,0.0155446394297634,0.0458771170490746,0.0174884900909632,0.043137812149171
"ethnic_fairtreat","expo_bf2yr_25km_bin","no_int",0.00929977539423151,0.00424063234046776,0.0146269409086004,0.00509596678304811,0.013579350720212
"ethnic_fairtreat","expo_reb_bf2yr_25km_bin","EOSV_rebel0",-0.000625586384114002,-0.0186705872113906,0.0168041872737332,-0.0155774694208698,0.0140517343552741
"ethnic_fairtreat","expo_reb_bf2yr_25km_bin","EOSV_rebel1",0.0242471021166228,-0.00547440924675406,0.0530810350042431,0.000101546797815106,0.050019544452673
"ethnic_fairtreat","expo_reb_bf2yr_25km_bin","no_int",-0.00797582463729009,-0.0186787118365027,0.00227289052023257,-0.0167100818577287,0.000723070167548244
"ethnic_id","expo_bf2yr_25km_bin","EOSV_state0",0.00662749644336436,0.00392614428752283,0.00997340491126833,0.00426846967397337,0.00926020584051821
"ethnic_id","expo_bf2yr_25km_bin","EOSV_state1",0.0128565294701191,0.00811935222263077,0.0186604109364528,0.00870259243244704,0.0176280197814985
"ethnic_id","expo_bf2yr_25km_bin","no_int",0.00476266195719794,0.00274556759210178,0.00707491074172137,0.00311600860408613,0.0066335952759746
"ethnic_id","expo_reb_bf2yr_25km_bin","EOSV_rebel0",-0.00216438203488418,-0.0092157467827451,0.0040611153190554,-0.00814255417262209,0.00314365261223584
"ethnic_id","expo_reb_bf2yr_25km_bin","EOSV_rebel1",0.00784558518624678,-0.00347956015964884,0.0199088142699551,-0.00200646603113248,0.0181110542602003
"ethnic_id","expo_reb_bf2yr_25km_bin","no_int",0.00344122049483136,0.000345816588783311,0.00651834969956788,0.000809212253241951,0.00605910926181768
"ethnic_fairtreat","expo_bf5yr_25km_bin","EOSV_state0",0.00647564602652758,-0.003943793754364,0.0177375897309375,-0.0025311719837947,0.0156990863200759
"ethnic_fairtreat","expo_bf5yr_25km_bin","EOSV_state1",0.0117044776580435,-0.00476705187731986,0.0275977322472177,-0.00209981397128862,0.0252654417159443
"ethnic_fairtreat","expo_bf5yr_25km_bin","no_int",0.00945407818095753,0.00473474543679191,0.0147372326269305,0.00552214770706987,0.0136736217604004
"ethnic_fairtreat","expo_reb_bf5yr_25km_bin","EOSV_rebel0",-0.000952010038813566,-0.0184200657277521,0.0172277710959014,-0.0152370333733682,0.0139523523859895
"ethnic_fairtreat","expo_reb_bf5yr_25km_bin","EOSV_rebel1",0.0240328917059139,-0.00758555489155284,0.0527251214507728,-0.00114327586315672,0.0484596418039882
"ethnic_fairtreat","expo_reb_bf5yr_25km_bin","no_int",-0.00782450860390134,-0.0186573280659488,0.00199808389726422,-0.0168519046129413,0.000598943371927785
"ethnic_id","expo_bf5yr_25km_bin","EOSV_state0",0.00295044659207255,0.000191526654507393,0.0061320079067608,0.000570662281313932,0.00562551414541883
"ethnic_id","expo_bf5yr_25km_bin","EOSV_state1",0.00376492525885029,-0.00145544927109568,0.00930492566760659,-0.000696152184985772,0.00824099396706455
"ethnic_id","expo_bf5yr_25km_bin","no_int",0.00244164275696424,0.000482293961267673,0.00451590239967013,0.00086959775031022,0.00419008764770149
"ethnic_id","expo_reb_bf5yr_25km_bin","EOSV_rebel0",-0.00241450469228829,-0.00948231514139217,0.00385015425828398,-0.00770269045976743,0.00305412121005671
"ethnic_id","expo_reb_bf5yr_25km_bin","EOSV_rebel1",0.00741653313683343,-0.00389299069667203,0.0203217853400221,-0.0022434595381771,0.0180694137305233
"ethnic_id","expo_reb_bf5yr_25km_bin","no_int",0.00344248266819732,0.000247465087282591,0.00661633065999522,0.000914391651297023,0.00614647571455926
"ethnic_fairtreat","expo_2yr_5km_bin","EOSV_state0",-0.0338513013957603,-0.0768698630456044,0.0137807314252996,-0.0701555741825382,0.00610656240651959
"ethnic_fairtreat","expo_2yr_5km_bin","EOSV_state1",0.0446502313743981,-0.00818399297636282,0.104445380583412,-0.000340226645283544,0.0935222902157242
"ethnic_fairtreat","expo_2yr_5km_bin","no_int",0.0020690298863974,-0.025346246600743,0.028758806013585,-0.0215553303597017,0.0246906201278711
"ethnic_fairtreat","expo_reb_2yr_5km_bin","EOSV_rebel0",0.0195805095764632,-0.00622088285171979,0.0502947777375012,-0.00286254727553402,0.0451372745522961
"ethnic_fairtreat","expo_reb_2yr_5km_bin","EOSV_rebel1",0.034902438353565,-0.0304691289539263,0.114865181267733,-0.0210701536932934,0.0956893067543235
"ethnic_fairtreat","expo_reb_2yr_5km_bin","no_int",0.0198632838678999,-0.00544885803063866,0.0488317829498525,-0.000831698709869209,0.0435589560329823
"ethnic_id","expo_2yr_5km_bin","EOSV_state0",0.061638556853786,0.0327152957422302,0.0962663866361245,0.0364133491688433,0.0901901999821755
"ethnic_id","expo_2yr_5km_bin","EOSV_state1",-0.00050742089555201,-0.0316474286246516,0.0345604992045114,-0.027072338489748,0.0282703135968142
"ethnic_id","expo_2yr_5km_bin","no_int",0.0383692253809779,0.0192750398938527,0.0607290366555453,0.0217724010213689,0.0574891031993277
"ethnic_id","expo_reb_2yr_5km_bin","EOSV_rebel0",0.00307300509292467,-0.00868988088888296,0.0164561501242018,-0.00672114444962749,0.0145722716388456
"ethnic_id","expo_reb_2yr_5km_bin","EOSV_rebel1",-0.00448371923415594,-0.0226886813329706,0.0229940909498314,-0.0202260069575935,0.0162555615071878
"ethnic_id","expo_reb_2yr_5km_bin","no_int",0.00212801137095472,-0.00810066849186353,0.0143729748573642,-0.00660285154143212,0.0119523416533063
"ethnic_fairtreat","expo_5yr_5km_bin","EOSV_state0",-0.0205795411773554,-0.0404687858358658,-0.00360265485902531,-0.0364912403932054,-0.00553613243223369
"ethnic_fairtreat","expo_5yr_5km_bin","EOSV_state1",0.0305787819617289,0.004542596081832,0.0609332327712575,0.00841430403386203,0.0537069902804647
"ethnic_fairtreat","expo_5yr_5km_bin","no_int",-0.00465645813038887,-0.0174418742892581,0.00736666325407415,-0.0153941819584325,0.00539351179322195
"ethnic_fairtreat","expo_reb_5yr_5km_bin","EOSV_rebel0",-0.00136525540873548,-0.0239284233441512,0.0224829941843957,-0.0200849323244878,0.0174831227823775
"ethnic_fairtreat","expo_reb_5yr_5km_bin","EOSV_rebel1",0.0215543184334113,-0.0269363827515966,0.0753341575760509,-0.0198747824585245,0.066282978743307
"ethnic_fairtreat","expo_reb_5yr_5km_bin","no_int",0.00679407412570775,-0.0139388563791125,0.0306898392610369,-0.0114017126684655,0.0262753520977522
"ethnic_id","expo_5yr_5km_bin","EOSV_state0",0.0195127954183923,0.0105068107123009,0.0307715704693006,0.0118877043331552,0.0289533508022464
"ethnic_id","expo_5yr_5km_bin","EOSV_state1",0.0181901167687032,0.00490224425725927,0.0344522403186417,0.00669323965079547,0.031651716593842
"ethnic_id","expo_5yr_5km_bin","no_int",0.0161181748733324,0.00914004384788951,0.0250446521049953,0.0100009019640845,0.0232044992452845
"ethnic_id","expo_reb_5yr_5km_bin","EOSV_rebel0",0.000291466205194415,-0.00975551515074259,0.0107864358105767,-0.00791839650642774,0.00892986907140036
"ethnic_id","expo_reb_5yr_5km_bin","EOSV_rebel1",-0.0108124472799233,-0.0274919284590668,0.00894610577046019,-0.0246263410648103,0.00473727012278822
"ethnic_id","expo_reb_5yr_5km_bin","no_int",-0.00187735563094744,-0.0116579305560178,0.00797546138352313,-0.0103390854815904,0.00635584220161351
"ethnic_fairtreat","expo_5km_bin","EOSV_state0",-0.00232407786558198,-0.016395135605479,0.0132662933920403,-0.0144205442403757,0.0106620795311664
"ethnic_fairtreat","expo_5km_bin","EOSV_state1",0.0306050008050354,0.0113735468983573,0.051489891251502,0.0146471672940836,0.0478818122162436
"ethnic_fairtreat","expo_5km_bin","no_int",0.00088533859455143,-0.00590928720360496,0.00766390456723221,-0.00475290669850814,0.00638986616681766
"ethnic_fairtreat","expo_reb_5km_bin","EOSV_rebel0",-0.0140659827932586,-0.0260724762805812,-0.00253876188049273,-0.0244940825507274,-0.00441990212783697
"ethnic_fairtreat","expo_reb_5km_bin","EOSV_rebel1",-0.0106781515311877,-0.0391398598484994,0.0189137251920651,-0.0353500885738285,0.0130592927882042
"ethnic_fairtreat","expo_reb_5km_bin","no_int",-0.00270961218581713,-0.0104479102051798,0.00504794944521407,-0.0093541416185375,0.00379463349578194
"ethnic_id","expo_5km_bin","EOSV_state0",0.0110436397674469,0.00616768589071271,0.0171917286164157,0.00687119770067579,0.0158663923068668
"ethnic_id","expo_5km_bin","EOSV_state1",0.00296475471535264,-0.00326016710308403,0.00925991498743397,-0.00249852787678495,0.00834137772493891
"ethnic_id","expo_5km_bin","no_int",0.00628663883839568,0.00346104524549684,0.00977165642734828,0.00390019384916252,0.0090671710014239
"ethnic_id","expo_reb_5km_bin","EOSV_rebel0",0.00124740266620063,-0.00310618170951225,0.00571724729920718,-0.00232223141543391,0.00487852393877944
"ethnic_id","expo_reb_5km_bin","EOSV_rebel1",-0.00371568123472434,-0.0151836028938839,0.00785629958944666,-0.0133152758135676,0.00584865770278957
"ethnic_id","expo_reb_5km_bin","no_int",0.00607113316554658,0.00336712159719968,0.00933645300902828,0.00386748284764565,0.00874354640986842
"ethnic_fairtreat","expo_bf2yr_5km_bin","EOSV_state0",-0.00355597406865004,-0.0193232706698156,0.0119883653578703,-0.0164558486531836,0.00956673689896943
"ethnic_fairtreat","expo_bf2yr_5km_bin","EOSV_state1",0.025572903676081,0.00539061414839566,0.0456733791431029,0.00832593261809669,0.0430598155828198
"ethnic_fairtreat","expo_bf2yr_5km_bin","no_int",0.000148457904723144,-0.00646469039858426,0.00681958090970157,-0.00550845977913334,0.00582215495097298
"ethnic_fairtreat","expo_reb_bf2yr_5km_bin","EOSV_rebel0",0.00973684267506626,-0.0134761142882896,0.0326314005402945,-0.00966382234347626,0.030217451003583
"ethnic_fairtreat","expo_reb_bf2yr_5km_bin","EOSV_rebel1",0.0155659354479673,-0.0271556234713693,0.0613933533524237,-0.0204686208983932,0.0520601868341348
"ethnic_fairtreat","expo_reb_bf2yr_5km_bin","no_int",-0.0114832901633841,-0.0258116492056397,0.00276010769453687,-0.0238078382220627,0.000881689773595374
"ethnic_id","expo_bf2yr_5km_bin","EOSV_state0",0.0102515675853431,0.00514374382247806,0.0165158989018134,0.00596079577659865,0.0149431171824971
"ethnic_id","expo_bf2yr_5km_bin","EOSV_state1",0.00283171560863818,-0.00403996916656653,0.00980832630354042,-0.00289752449768604,0.00839854445349245
"ethnic_id","expo_bf2yr_5km_bin","no_int",0.005995307135031,0.00310772956086383,0.00947791196410265,0.00349497255488013,0.00884469288772997
"ethnic_id","expo_reb_bf2yr_5km_bin","EOSV_rebel0",0.00202585930355444,-0.00541035347531333,0.00994038828269171,-0.00404778075962228,0.00820309903424514
"ethnic_id","expo_reb_bf2yr_5km_bin","EOSV_rebel1",0.0115361433135407,-0.00116280861367787,0.0272034749822294,0.000275350884427779,0.0249121921227219
"ethnic_id","expo_reb_bf2yr_5km_bin","no_int",0.00180677640044725,-0.00225002507708611,0.00647847709104536,-0.00159951441515291,0.00555368753265197
"ethnic_fairtreat","expo_bf5yr_5km_bin","EOSV_state0",0.00224934092513946,-0.0150742362170902,0.0211347031012941,-0.0130608534891271,0.01679957074553
"ethnic_fairtreat","expo_bf5yr_5km_bin","EOSV_state1",0.0221666233640203,0.000206626290078706,0.0455919191303142,0.00335385642550799,0.0407905846288948
"ethnic_fairtreat","expo_bf5yr_5km_bin","no_int",0.00253917506748319,-0.00456734187404933,0.00975271878031225,-0.00348922501356214,0.00879890027751164
"ethnic_fairtreat","expo_reb_bf5yr_5km_bin","EOSV_rebel0",0.00974597358813117,-0.0148464531561208,0.0343965527706046,-0.0106001265055327,0.0297839611758416
"ethnic_fairtreat","expo_reb_bf5yr_5km_bin","EOSV_rebel1",0.0150446464843235,-0.0298241687061645,0.0620272113634811,-0.023018481874676,0.0542968265986416
"ethnic_fairtreat","expo_reb_bf5yr_5km_bin","no_int",-0.0117392233391937,-0.0263017248607696,0.00310221452250017,-0.0241498070903083,0.000841345941170231
"ethnic_id","expo_bf5yr_5km_bin","EOSV_state0",0.00981492844639052,0.00431462409390296,0.0163974022683147,0.00498304223825993,0.0150397655895463
"ethnic_id","expo_bf5yr_5km_bin","EOSV_state1",-0.00239297813920113,-0.00977964685699127,0.00492425518504744,-0.00869502842329197,0.00362732624233008
"ethnic_id","expo_bf5yr_5km_bin","no_int",0.00598837325892137,0.00322682101753371,0.00934303869004654,0.00354497085830726,0.00885084581826374
